record_id,field,type,TP,TN,FP,FN,precision,recall,f1,accuracy,jaccard,exact_match,balanced_accuracy,mcc,size_abs_error,true_size,pred_size,gt_empty,pred_empty,excluded_empty_empty,true_value,pred_value
GT_1__row0022,supporto,multilabel,1,14,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Murale affrescato,Murale affrescato
GT_1__row0022,zone,multilabel,1,18,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Cappelle,Cappelle
GT_1__row0022,materials_used,multilabel,1,67,0,1,1.0,0.5,0.6666666666666666,,0.5,0.0,0.75,0.7018882096342189,1,2,1,0,0,0,"Colori (acquerelli, tempere, smalti)|Resine acriliche (Primal, Plexisol, microemulsioni acriliche)","Colori (acquerelli, tempere, smalti)"
GT_1__row0022,technique_used,multilabel,1,21,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Integrazione pittorica / reintegrazione cromatica,Integrazione pittorica / reintegrazione cromatica
GT_1__row0022,environmental_issue,multilabel,1,11,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,umidità,umidità
GT_1__row0022,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1__row0023,supporto,multilabel,1,14,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Murale affrescato,Murale affrescato
GT_1__row0023,zone,multilabel,1,18,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Cappelle,Cappelle
GT_1__row0023,materials_used,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1__row0023,technique_used,multilabel,1,21,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Integrazione pittorica / reintegrazione cromatica,Integrazione pittorica / reintegrazione cromatica
GT_1__row0023,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1__row0023,working_issue,multilabel,1,14,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Lacune/perdite di materiale,Lacune/perdite di materiale
GT_1__row0024,supporto,multilabel,1,14,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Murale affrescato,Murale affrescato
GT_1__row0024,zone,multilabel,1,18,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Murature,Murature
GT_1__row0024,materials_used,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1__row0024,technique_used,multilabel,1,21,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Integrazione pittorica / reintegrazione cromatica,Integrazione pittorica / reintegrazione cromatica
GT_1__row0024,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1__row0024,working_issue,multilabel,1,14,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Lacune/perdite di materiale,Lacune/perdite di materiale
GT_1__row0025,supporto,multilabel,1,14,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Murale affrescato,Murale affrescato
GT_1__row0025,zone,multilabel,1,18,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Volte,Volte
GT_1__row0025,materials_used,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1__row0025,technique_used,multilabel,1,21,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Integrazione pittorica / reintegrazione cromatica,Integrazione pittorica / reintegrazione cromatica
GT_1__row0025,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1__row0025,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1__row0026,supporto,multilabel,1,14,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Murale affrescato,Murale affrescato
GT_1__row0026,zone,multilabel,1,18,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Volte,Volte
GT_1__row0026,materials_used,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1__row0026,technique_used,multilabel,1,21,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Integrazione pittorica / reintegrazione cromatica,Integrazione pittorica / reintegrazione cromatica
GT_1__row0026,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1__row0026,working_issue,multilabel,1,13,0,1,1.0,0.5,0.6666666666666666,,0.5,0.0,0.75,0.6813851438692469,1,2,1,0,0,0,Fessure/fenditure/fratture/rotture|Decoesione/polverizzazione,Fessure/fenditure/fratture/rotture
GT_1137__row0001,supporto,multilabel,1,14,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Architettonico,Architettonico
GT_1137__row0001,zone,multilabel,1,18,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Presbiterio,Presbiterio
GT_1137__row0001,materials_used,multilabel,1,67,1,0,0.5,1.0,0.6666666666666666,,0.5,0.0,0.9926470588235294,0.7018882096342189,1,1,2,0,0,0,Tensioattivi e detergenti anionici/cationici,Soluzioni acquose (generiche)|Tensioattivi e detergenti anionici/cationici
GT_1137__row0001,technique_used,multilabel,2,19,1,0,0.6666666666666666,1.0,0.8,,0.6666666666666666,0.0,0.975,0.7958224257542214,1,2,3,0,0,0,Pulitura meccanica|Pulitura ad umido / lavaggio,Pulitura meccanica|Pulitura chimica|Pulitura ad umido / lavaggio
GT_1137__row0001,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1137__row0001,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1137__row0002,supporto,multilabel,1,14,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Architettonico,Architettonico
GT_1137__row0002,zone,multilabel,1,17,1,0,0.5,1.0,0.6666666666666666,,0.5,0.0,0.9722222222222222,0.6871842709362768,1,1,2,0,0,0,Presbiterio,Presbiterio|Decorazioni dipinte
GT_1137__row0002,materials_used,multilabel,2,67,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,2,2,0,0,0,"Tensioattivi e detergenti anionici/cationici|Solventi organici apolari (white spirit, ligroina, isoparaffine, petrolio)","Solventi organici apolari (white spirit, ligroina, isoparaffine, petrolio)|Tensioattivi e detergenti anionici/cationici"
GT_1137__row0002,technique_used,multilabel,1,18,2,1,0.3333333333333333,0.5,0.4,,0.25,0.0,0.7,0.3350831266333564,1,2,3,0,0,0,"Pulitura chimica|Rimozione di depositi, scialbature o vernici",Pulitura meccanica|Pulitura chimica|Pulitura ad umido / lavaggio
GT_1137__row0002,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1137__row0002,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1137__row0003,supporto,multilabel,1,14,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Architettonico,Architettonico
GT_1137__row0003,zone,multilabel,1,17,0,1,1.0,0.5,0.6666666666666666,,0.5,0.0,0.75,0.6871842709362768,1,2,1,0,0,0,Presbiterio|Decorazioni dipinte,Presbiterio
GT_1137__row0003,materials_used,multilabel,0,64,3,2,0.0,0.0,0.0,,0.0,0.0,0.47761194029850745,-0.03683547343418786,1,2,3,0,0,0,"Acqua deionizzata/demineralizzata/distillata|Consolidanti minerali (silicato di etile, silicati, fluosilicati)","Soluzioni acquose (generiche)|Resine siliconiche/silossaniche|Carta e carte tecniche (giapponese, velina, riso, assorbente)"
GT_1137__row0003,technique_used,multilabel,1,21,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Riadesione / fissaggio pellicola pittorica,Riadesione / fissaggio pellicola pittorica
GT_1137__row0003,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1137__row0003,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1137__row0004,supporto,multilabel,1,14,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Architettonico,Architettonico
GT_1137__row0004,zone,multilabel,1,18,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Presbiterio,Presbiterio
GT_1137__row0004,materials_used,multilabel,0,68,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,"Consolidanti minerali (silicato di etile, silicati, fluosilicati)",
GT_1137__row0004,technique_used,multilabel,1,20,0,1,1.0,0.5,0.6666666666666666,,0.5,0.0,0.75,0.6900655593423543,1,2,1,0,0,0,Riadesione / fissaggio pellicola pittorica|Consolidamento superficiale,Consolidamento superficiale
GT_1137__row0004,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1137__row0004,working_issue,multilabel,1,14,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Adesione/coesione insufficiente,Adesione/coesione insufficiente
GT_1137__row0005,supporto,multilabel,1,14,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Murario,Murario
GT_1137__row0005,zone,multilabel,1,18,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Presbiterio,Presbiterio
GT_1137__row0005,materials_used,multilabel,1,65,1,2,0.5,0.3333333333333333,0.4,,0.25,0.0,0.6590909090909091,0.38677247105897256,1,3,2,0,0,0,Acqua deionizzata/demineralizzata/distillata|Malte a base calce (premiscelate o tradizionali)|Inerti e sabbie,Malte cementizie|Acqua deionizzata/demineralizzata/distillata
GT_1137__row0005,technique_used,multilabel,0,20,1,1,0.0,0.0,0.0,,0.0,0.0,0.47619047619047616,-0.047619047619047616,0,1,1,0,0,0,Consolidamento per iniezione / impregnazione,Preconsolidamento
GT_1137__row0005,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1137__row0005,working_issue,multilabel,0,13,1,1,0.0,0.0,0.0,,0.0,0.0,0.4642857142857143,-0.07142857142857142,0,1,1,0,0,0,Distacco/disancoraggio,Adesione/coesione insufficiente
GT_1137__row0006,supporto,multilabel,0,13,1,1,0.0,0.0,0.0,,0.0,0.0,0.4642857142857143,-0.07142857142857142,0,1,1,0,0,0,Architettonico,Murale affrescato
GT_1137__row0006,zone,multilabel,1,18,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Presbiterio,Presbiterio
GT_1137__row0006,materials_used,multilabel,0,67,1,1,0.0,0.0,0.0,,0.0,0.0,0.49264705882352944,-0.014705882352941176,0,1,1,0,0,0,Calce idraulica / NHL,Malte cementizie
GT_1137__row0006,technique_used,multilabel,0,20,1,1,0.0,0.0,0.0,,0.0,0.0,0.47619047619047616,-0.047619047619047616,0,1,1,0,0,0,Consolidamento superficiale,Consolidamento per iniezione / impregnazione
GT_1137__row0006,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1137__row0006,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1137__row0007,supporto,multilabel,1,14,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Architettonico,Architettonico
GT_1137__row0007,zone,multilabel,1,18,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Presbiterio,Presbiterio
GT_1137__row0007,materials_used,multilabel,1,66,1,1,0.5,0.5,0.5,,0.3333333333333333,0.0,0.7425373134328358,0.48507462686567165,0,2,2,0,0,0,"Acqua (generica)|Resine acriliche (Primal, Plexisol, microemulsioni acriliche)","Resine acriliche (Primal, Plexisol, microemulsioni acriliche)|Soluzioni idroalcoliche"
GT_1137__row0007,technique_used,multilabel,1,21,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Consolidamento per iniezione / impregnazione,Consolidamento per iniezione / impregnazione
GT_1137__row0007,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1137__row0007,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1137__row0008,supporto,multilabel,1,14,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Architettonico,Architettonico
GT_1137__row0008,zone,multilabel,1,17,1,0,0.5,1.0,0.6666666666666666,,0.5,0.0,0.9722222222222222,0.6871842709362768,1,1,2,0,0,0,Presbiterio,Presbiterio|Decorazioni dipinte
GT_1137__row0008,materials_used,multilabel,1,65,0,3,1.0,0.25,0.4,,0.25,0.0,0.625,0.4888461805469018,3,4,1,0,0,0,"Acqua (generica)|Acqua deionizzata/demineralizzata/distillata|Sali e tamponi (carbonati, bicarbonati, sali inorganici, soluzioni sature)|Solventi organici polari (acetone, etilacetato, MEK, DMF, DMSO)","Solventi organici polari (acetone, etilacetato, MEK, DMF, DMSO)"
GT_1137__row0008,technique_used,multilabel,2,19,0,1,1.0,0.6666666666666666,0.8,,0.6666666666666666,0.0,0.8333333333333333,0.7958224257542214,1,3,2,0,0,0,Pulitura chimica|Pulitura ad umido / lavaggio|Pulitura con impacchi o gel,Pulitura ad umido / lavaggio|Pulitura con impacchi o gel
GT_1137__row0008,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1137__row0008,working_issue,multilabel,0,14,1,0,0.0,0.0,0.0,,0.0,0.0,0.4666666666666667,0.0,1,0,1,1,0,0,,Pulitura difficile o non controllabile
GT_1137__row0009,supporto,multilabel,1,14,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Architettonico,Architettonico
GT_1137__row0009,zone,multilabel,1,18,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Presbiterio,Presbiterio
GT_1137__row0009,materials_used,multilabel,0,66,0,3,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,3,3,0,0,1,0,"Malte a base calce (premiscelate o tradizionali)|Inerti e sabbie|Cariche minerali (carbonato di calcio, polveri di pietra/marmo/travertino)",
GT_1137__row0009,technique_used,multilabel,1,21,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Stuccatura / integrazione con malte,Stuccatura / integrazione con malte
GT_1137__row0009,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1137__row0009,working_issue,multilabel,0,13,0,2,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,2,2,0,0,1,0,Fessure/fenditure/fratture/rotture|Lacune/perdite di materiale,
GT_1137__row0010,supporto,multilabel,1,14,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Architettonico,Architettonico
GT_1137__row0010,zone,multilabel,1,18,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Presbiterio,Presbiterio
GT_1137__row0010,materials_used,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1137__row0010,technique_used,multilabel,1,21,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Integrazione pittorica / reintegrazione cromatica,Integrazione pittorica / reintegrazione cromatica
GT_1137__row0010,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1137__row0010,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1137__row0011,supporto,multilabel,1,14,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Architettonico,Architettonico
GT_1137__row0011,zone,multilabel,1,18,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Presbiterio,Presbiterio
GT_1137__row0011,materials_used,multilabel,1,68,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,"Solventi organici apolari (white spirit, ligroina, isoparaffine, petrolio)","Solventi organici apolari (white spirit, ligroina, isoparaffine, petrolio)"
GT_1137__row0011,technique_used,multilabel,1,21,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Protezione finale / verniciatura,Protezione finale / verniciatura
GT_1137__row0011,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1137__row0011,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1159__row0001,supporto,multilabel,0,13,1,1,0.0,0.0,0.0,,0.0,0.0,0.4642857142857143,-0.07142857142857142,0,1,1,0,0,0,Architettonico,Murale affrescato
GT_1159__row0001,zone,multilabel,0,18,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Decorazioni dipinte,
GT_1159__row0001,materials_used,multilabel,1,68,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Acqua (generica),Acqua (generica)
GT_1159__row0001,technique_used,multilabel,1,21,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Pulitura ad umido / lavaggio,Pulitura ad umido / lavaggio
GT_1159__row0001,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1159__row0001,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1159__row0002,supporto,multilabel,0,13,1,1,0.0,0.0,0.0,,0.0,0.0,0.4642857142857143,-0.07142857142857142,0,1,1,0,0,0,Architettonico,Murale affrescato
GT_1159__row0002,zone,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1159__row0002,materials_used,multilabel,1,66,1,1,0.5,0.5,0.5,,0.3333333333333333,0.0,0.7425373134328358,0.48507462686567165,0,2,2,0,0,0,"Cellulosa e polpe (arbocell, polpa di carta/cellulosa)|Solventi organici polari (acetone, etilacetato, MEK, DMF, DMSO)","Solventi organici polari (acetone, etilacetato, MEK, DMF, DMSO)|Solventi organici apolari (white spirit, ligroina, isoparaffine, petrolio)"
GT_1159__row0002,technique_used,multilabel,0,19,2,1,0.0,0.0,0.0,,0.0,0.0,0.4523809523809524,-0.06900655593423542,1,1,2,0,0,0,Pulitura con impacchi o gel,Pulitura meccanica|Pulitura chimica
GT_1159__row0002,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1159__row0002,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1159__row0003,supporto,multilabel,0,13,1,1,0.0,0.0,0.0,,0.0,0.0,0.4642857142857143,-0.07142857142857142,0,1,1,0,0,0,Architettonico,Murale affrescato
GT_1159__row0003,zone,multilabel,0,18,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Decorazioni dipinte,
GT_1159__row0003,materials_used,multilabel,0,66,0,3,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,3,3,0,0,1,0,"Acqua deionizzata/demineralizzata/distillata|Sali e tamponi (carbonati, bicarbonati, sali inorganici, soluzioni sature)|Carta e carte tecniche (giapponese, velina, riso, assorbente)",
GT_1159__row0003,technique_used,multilabel,0,20,1,1,0.0,0.0,0.0,,0.0,0.0,0.47619047619047616,-0.047619047619047616,0,1,1,0,0,0,Pulitura con impacchi o gel,Pulitura chimica
GT_1159__row0003,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1159__row0003,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1159__row0004,supporto,multilabel,0,13,1,1,0.0,0.0,0.0,,0.0,0.0,0.4642857142857143,-0.07142857142857142,0,1,1,0,0,0,Architettonico,Murale affrescato
GT_1159__row0004,zone,multilabel,0,18,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Decorazioni dipinte,
GT_1159__row0004,materials_used,multilabel,1,66,1,1,0.5,0.5,0.5,,0.3333333333333333,0.0,0.7425373134328358,0.48507462686567165,0,2,2,0,0,0,"Acqua (generica)|Solventi organici polari (acetone, etilacetato, MEK, DMF, DMSO)","Solventi organici polari (acetone, etilacetato, MEK, DMF, DMSO)|Soluzioni acquose (generiche)"
GT_1159__row0004,technique_used,multilabel,2,20,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,2,2,0,0,0,Pulitura ad umido / lavaggio|Pulitura chimica,Pulitura ad umido / lavaggio|Pulitura chimica
GT_1159__row0004,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1159__row0004,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1159__row0005,supporto,multilabel,0,13,1,1,0.0,0.0,0.0,,0.0,0.0,0.4642857142857143,-0.07142857142857142,0,1,1,0,0,0,Architettonico,Murale affrescato
GT_1159__row0005,zone,multilabel,0,18,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Decorazioni dipinte,
GT_1159__row0005,materials_used,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1159__row0005,technique_used,multilabel,1,20,0,1,1.0,0.5,0.6666666666666666,,0.5,0.0,0.75,0.6900655593423543,1,2,1,0,0,0,"Pulitura meccanica|Rimozione di depositi, scialbature o vernici",Pulitura meccanica
GT_1159__row0005,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1159__row0005,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1159__row0006,supporto,multilabel,1,14,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Architettonico,Architettonico
GT_1159__row0006,zone,multilabel,0,14,4,1,0.0,0.0,0.0,,0.0,0.0,0.3888888888888889,-0.12171612389003691,3,1,4,0,0,0,Decorazioni dipinte,Murature|Volte|Cupola|Pavimenti/Solai
GT_1159__row0006,materials_used,multilabel,0,68,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,"Calce (grassello, calce dolce, calce storica)",
GT_1159__row0006,technique_used,multilabel,1,21,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Pulitura meccanica,Pulitura meccanica
GT_1159__row0006,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1159__row0006,working_issue,multilabel,0,14,1,0,0.0,0.0,0.0,,0.0,0.0,0.4666666666666667,0.0,1,0,1,1,0,0,,Pulitura difficile o non controllabile
GT_1159__row0007,supporto,multilabel,0,13,1,1,0.0,0.0,0.0,,0.0,0.0,0.4642857142857143,-0.07142857142857142,0,1,1,0,0,0,Architettonico,Murale affrescato
GT_1159__row0007,zone,multilabel,0,18,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Decorazioni dipinte,
GT_1159__row0007,materials_used,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1159__row0007,technique_used,multilabel,0,20,1,1,0.0,0.0,0.0,,0.0,0.0,0.47619047619047616,-0.047619047619047616,0,1,1,0,0,0,Preconsolidamento,Pulitura con impacchi o gel
GT_1159__row0007,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1159__row0007,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1159__row0008,supporto,multilabel,1,14,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Architettonico,Architettonico
GT_1159__row0008,zone,multilabel,0,15,3,1,0.0,0.0,0.0,,0.0,0.0,0.4166666666666667,-0.10206207261596575,2,1,3,0,0,0,Decorazioni dipinte,Murature|Volte|Pavimenti/Solai
GT_1159__row0008,materials_used,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1159__row0008,technique_used,multilabel,0,20,1,1,0.0,0.0,0.0,,0.0,0.0,0.47619047619047616,-0.047619047619047616,0,1,1,0,0,0,Pulitura meccanica,"Rimozione di depositi, scialbature o vernici"
GT_1159__row0008,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1159__row0008,working_issue,multilabel,0,13,2,0,0.0,0.0,0.0,,0.0,0.0,0.43333333333333335,0.0,2,0,2,1,0,0,,"Distacco/disancoraggio|Difficoltà operative e accessibilità (quota, posizionamento, intervento diretto)"
GT_1159__row0009,supporto,multilabel,0,13,1,1,0.0,0.0,0.0,,0.0,0.0,0.4642857142857143,-0.07142857142857142,0,1,1,0,0,0,Architettonico,Murale affrescato
GT_1159__row0009,zone,multilabel,0,17,1,1,0.0,0.0,0.0,,0.0,0.0,0.4722222222222222,-0.05555555555555555,0,1,1,0,0,0,Murature,Decorazioni dipinte
GT_1159__row0009,materials_used,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1159__row0009,technique_used,multilabel,1,21,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Consolidamento superficiale,Consolidamento superficiale
GT_1159__row0009,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1159__row0009,working_issue,multilabel,1,14,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Distacco/disancoraggio,Distacco/disancoraggio
GT_1159__row0010,supporto,multilabel,0,13,1,1,0.0,0.0,0.0,,0.0,0.0,0.4642857142857143,-0.07142857142857142,0,1,1,0,0,0,Architettonico,Murale affrescato
GT_1159__row0010,zone,multilabel,0,18,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Decorazioni dipinte,
GT_1159__row0010,materials_used,multilabel,1,68,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Acqua (generica),Acqua (generica)
GT_1159__row0010,technique_used,multilabel,2,20,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,2,2,0,0,0,"Pulitura ad umido / lavaggio|Rimozione di depositi, scialbature o vernici","Pulitura ad umido / lavaggio|Rimozione di depositi, scialbature o vernici"
GT_1159__row0010,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1159__row0010,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1159__row0011,supporto,multilabel,0,13,1,1,0.0,0.0,0.0,,0.0,0.0,0.4642857142857143,-0.07142857142857142,0,1,1,0,0,0,Architettonico,Murale affrescato
GT_1159__row0011,zone,multilabel,0,18,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Decorazioni dipinte,
GT_1159__row0011,materials_used,multilabel,0,66,2,1,0.0,0.0,0.0,,0.0,0.0,0.4852941176470588,-0.020951886854752806,1,1,2,0,0,0,Malte a base calce (premiscelate o tradizionali),Malte cementizie|Malte da iniezione/micronizzate
